"V1","V2","V3","V4"
-2.21275229407115,0.3424990815168,0.351865329948455,0.000360299193592779
-2.07013611768953,-0.715873078629424,0.582623150679461,0.000360299193592779
-1.72763703617273,0.927549152122427,1.13679830568926,0.000360299193592779
-1.49687921544172,-0.78493297574081,1.51017230280189,0.000360299193592779
-1.28520314194872,0.230757820731006,1.85267138431869,0.000360299193592779
-2.21275229407115,-0.3424990815168,-0.351865329948455,0.000360299193592779
-2.07013611768953,0.715873078629424,-0.582623150679461,0.000360299193592779
-1.72763703617273,-0.927549152122427,-1.13679830568926,0.000360299193592779
-1.49687921544172,0.78493297574081,-1.51017230280189,0.000360299193592779
-1.28520314194872,-0.230757820731006,-1.85267138431869,0.000360299193592779
1.6776044047372,2.71442094654132,0,5.00118520653541e-06
-1.6776044047372,2.71442094654132,0,5.00118520653541e-06
1.6776044047372,-2.71442094654132,0,5.00118520653541e-06
-1.6776044047372,-2.71442094654132,0,5.00118520653541e-06
0,1.6776044047372,2.71442094654132,5.00118520653541e-06
0,-1.6776044047372,2.71442094654132,5.00118520653541e-06
0,1.6776044047372,-2.71442094654132,5.00118520653541e-06
0,-1.6776044047372,-2.71442094654132,5.00118520653541e-06
2.71442094654132,0,1.6776044047372,5.00118520653541e-06
2.71442094654132,0,-1.6776044047372,5.00118520653541e-06
-2.71442094654132,0,1.6776044047372,5.00118520653541e-06
-2.71442094654132,0,-1.6776044047372,5.00118520653541e-06
-0.482185477187552,0.495371699321269,3.1152113345513,5.72135587627651e-06
1.0078380371006,0.820242847620923,2.91442992293791,5.72135587627651e-06
-1.30584505088409,1.60043533859197,2.43224444575036,5.72135587627651e-06
1.1050636392707,2.12608789850502,2.1073732974507,5.72135587627651e-06
-0.324871148299654,2.60827337569257,1.80936628366721,5.72135587627651e-06
-0.482185477187552,-0.495371699321269,-3.1152113345513,5.72135587627651e-06
1.0078380371006,-0.820242847620923,-2.91442992293791,5.72135587627651e-06
-1.30584505088409,-1.60043533859197,-2.43224444575036,5.72135587627651e-06
1.1050636392707,-2.12608789850502,-2.1073732974507,5.72135587627651e-06
-0.324871148299654,-2.60827337569257,-1.80936628366721,5.72135587627651e-06
0.482185477187552,-0.495371699321269,3.1152113345513,5.72135587627651e-06
-1.0078380371006,-0.820242847620923,2.91442992293791,5.72135587627651e-06
1.30584505088409,-1.60043533859197,2.43224444575036,5.72135587627651e-06
-1.1050636392707,-2.12608789850502,2.1073732974507,5.72135587627651e-06
0.324871148299654,-2.60827337569257,1.80936628366721,5.72135587627651e-06
0.482185477187552,0.495371699321269,-3.1152113345513,5.72135587627651e-06
-1.0078380371006,0.820242847620923,-2.91442992293791,5.72135587627651e-06
1.30584505088409,1.60043533859197,-2.43224444575036,5.72135587627651e-06
-1.1050636392707,2.12608789850502,-2.1073732974507,5.72135587627651e-06
0.324871148299654,2.60827337569257,-1.80936628366721,5.72135587627651e-06
0.495371699321269,3.1152113345513,-0.482185477187552,5.72135587627651e-06
0.820242847620923,2.91442992293791,1.0078380371006,5.72135587627651e-06
1.60043533859197,2.43224444575036,-1.30584505088409,5.72135587627651e-06
2.12608789850502,2.1073732974507,1.1050636392707,5.72135587627651e-06
2.60827337569257,1.80936628366721,-0.324871148299654,5.72135587627651e-06
0.495371699321269,-3.1152113345513,0.482185477187552,5.72135587627651e-06
0.820242847620923,-2.91442992293791,-1.0078380371006,5.72135587627651e-06
1.60043533859197,-2.43224444575036,1.30584505088409,5.72135587627651e-06
2.12608789850502,-2.1073732974507,-1.1050636392707,5.72135587627651e-06
2.60827337569257,-1.80936628366721,0.324871148299654,5.72135587627651e-06
-0.495371699321269,-3.1152113345513,-0.482185477187552,5.72135587627651e-06
-0.820242847620923,-2.91442992293791,1.0078380371006,5.72135587627651e-06
-1.60043533859197,-2.43224444575036,-1.30584505088409,5.72135587627651e-06
-2.12608789850502,-2.1073732974507,1.1050636392707,5.72135587627651e-06
-2.60827337569257,-1.80936628366721,-0.324871148299654,5.72135587627651e-06
-0.495371699321269,3.1152113345513,0.482185477187552,5.72135587627651e-06
-0.820242847620923,2.91442992293791,-1.0078380371006,5.72135587627651e-06
-1.60043533859197,2.43224444575036,1.30584505088409,5.72135587627651e-06
-2.12608789850502,2.1073732974507,-1.1050636392707,5.72135587627651e-06
-2.60827337569257,1.80936628366721,0.324871148299654,5.72135587627651e-06
3.1152113345513,-0.482185477187552,0.495371699321269,5.72135587627651e-06
2.91442992293791,1.0078380371006,0.820242847620923,5.72135587627651e-06
2.43224444575036,-1.30584505088409,1.60043533859197,5.72135587627651e-06
2.1073732974507,1.1050636392707,2.12608789850502,5.72135587627651e-06
1.80936628366721,-0.324871148299654,2.60827337569257,5.72135587627651e-06
3.1152113345513,0.482185477187552,-0.495371699321269,5.72135587627651e-06
2.91442992293791,-1.0078380371006,-0.820242847620923,5.72135587627651e-06
2.43224444575036,1.30584505088409,-1.60043533859197,5.72135587627651e-06
2.1073732974507,-1.1050636392707,-2.12608789850502,5.72135587627651e-06
1.80936628366721,0.324871148299654,-2.60827337569257,5.72135587627651e-06
-3.1152113345513,0.482185477187552,0.495371699321269,5.72135587627651e-06
-2.91442992293791,-1.0078380371006,0.820242847620923,5.72135587627651e-06
-2.43224444575036,1.30584505088409,1.60043533859197,5.72135587627651e-06
-2.1073732974507,-1.1050636392707,2.12608789850502,5.72135587627651e-06
-1.80936628366721,0.324871148299654,2.60827337569257,5.72135587627651e-06
-3.1152113345513,-0.482185477187552,-0.495371699321269,5.72135587627651e-06
-2.91442992293791,1.0078380371006,-0.820242847620923,5.72135587627651e-06
-2.43224444575036,-1.30584505088409,-1.60043533859197,5.72135587627651e-06
-2.1073732974507,1.1050636392707,-2.12608789850502,5.72135587627651e-06
-1.80936628366721,-0.324871148299654,-2.60827337569257,5.72135587627651e-06
